Date_Format;Celsius
20978;8.65
20978;8.62
20978;8.58
20978;8.54
20978;8.55
20978;8.6
20978;8.66
20978;8.71
20978;8.76
20978;8.81
20978;8.92
20978;9.08
20978;9.25
20978;9.41
20978;9.57
20978;9.73
20978;9.99
20978;10.33
20978;10.68
20978;11.03
20978;11.37
20978;11.72
20978;12.06
20978;12.41
20978;12.75
20978;13.09
20978;13.44
20978;13.78
20978;14.07
20978;14.31
20978;14.55
20978;14.79
20978;15.03
20978;15.27
20978;15.49
20978;15.69
20978;15.9
20978;16.1
20978;16.31
20978;16.51
20978;16.72
20978;16.94
20978;17.16
20978;17.38
20978;17.6
20978;17.82
20978;18.02
20978;18.19
20978;18.35
20978;18.52
20978;18.69
20978;18.86
20978;18.99
20978;19.09
20978;19.19
20978;19.29
20978;19.39
20978;19.49
20978;19.56
20978;19.62
20978;19.68
20978;19.73
20978;19.79
20978;19.84
20978;19.87
20978;19.88
20978;19.88
20978;19.88
20978;19.89
20978;19.89
20978;19.87
20978;19.82
20978;19.78
20978;19.73
20978;19.68
20978;19.63
20978;19.56
20978;19.46
20978;19.36
20978;19.26
20978;19.16
20978;19.05
20978;18.9
20978;18.7
20978;18.49
20978;18.29
20978;18.08
20978;17.88
20978;17.63
20978;17.33
20978;17.04
20978;16.74
20978;16.44
20978;16.15
20978;15.86
20978;15.57
20978;15.28
20978;15
20978;14.71
20978;14.42
20978;14.19
20978;14.02
20978;13.86
20978;13.69
20978;13.52
20978;13.35
20978;13.21
20978;13.09
20978;12.98
20978;12.86
20978;12.75
20978;12.63
20978;12.53
20978;12.45
20978;12.36
20978;12.28
20978;12.19
20978;12.1
20978;12.02
20978;11.95
20978;11.87
20978;11.79
20978;11.72
20978;11.64
20978;11.55
20978;11.44
20978;11.34
20979;11.23
20979;11.13
20979;11.02
20979;10.92
20979;10.83
20979;10.73
20979;10.64
20979;10.54
20979;10.45
20979;10.37
20979;10.3
20979;10.23
20979;10.16
20979;10.09
20979;10.01
20979;10.01
20979;10.06
20979;10.12
20979;10.17
20979;10.22
20979;10.28
20979;10.43
20979;10.68
20979;10.93
20979;11.18
20979;11.43
20979;11.68
20979;11.96
20979;12.28
20979;12.59
20979;12.9
20979;13.22
20979;13.53
20979;13.9
20979;14.33
20979;14.76
20979;15.19
20979;15.62
20979;16.04
20979;16.49
20979;16.94
20979;17.39
20979;17.84
20979;18.3
20979;18.75
20979;19.11
20979;19.37
20979;19.63
20979;19.89
20979;20.16
20979;20.42
20979;20.62
20979;20.74
20979;20.87
20979;21
20979;21.13
20979;21.26
20979;21.33
20979;21.34
20979;21.35
20979;21.36
20979;21.37
20979;21.38
20979;21.39
20979;21.38
20979;21.38
20979;21.37
20979;21.37
20979;21.36
20979;21.31
20979;21.19
20979;21.08
20979;20.96
20979;20.85
20979;20.74
20979;20.56
20979;20.32
20979;20.09
20979;19.85
20979;19.62
20979;19.38
20979;19.14
20979;18.91
20979;18.67
20979;18.43
20979;18.19
20979;17.96
20979;17.77
20979;17.65
20979;17.52
20979;17.4
20979;17.27
20979;17.14
20979;17.07
20979;17.04
20979;17.01
20979;16.98
20979;16.95
20979;16.92
20979;16.88
20979;16.83
20979;16.78
20979;16.74
20979;16.69
20979;16.64
20979;16.5
20979;16.28
20979;16.06
20979;15.84
20979;15.62
20979;15.4
20979;15.1
20979;14.72
20979;14.34
20979;13.96
20979;13.58
20979;13.2
20979;12.94
20979;12.79
20979;12.64
20979;12.49
20979;12.35
20979;12.2
20979;12.07
20979;11.96
20979;11.86
20979;11.75
20979;11.65
20979;11.54
20979;11.43
20979;11.3
20979;11.18
20979;11.06
20979;10.94
20979;10.82
20979;10.7
20979;10.58
20979;10.47
20979;10.35
20979;10.23
20979;10.11
20979;10.01
20979;9.91
20979;9.81
20980;9.71
20980;9.62
20980;9.52
20980;9.44
20980;9.36
20980;9.29
20980;9.22
20980;9.15
20980;9.08
20980;9.02
20980;8.96
20980;8.91
20980;8.85
20980;8.8
20980;8.74
20980;8.71
20980;8.7
20980;8.7
20980;8.69
20980;8.68
20980;8.68
20980;8.82
20980;9.11
20980;9.4
20980;9.68
20980;9.97
20980;10.26
20980;10.53
20980;10.78
20980;11.03
20980;11.28
20980;11.53
20980;11.77
20980;12.11
20980;12.53
20980;12.95
20980;13.37
20980;13.79
20980;14.21
20980;14.59
20980;14.93
20980;15.27
20980;15.62
20980;15.96
20980;16.3
20980;16.58
20980;16.78
20980;16.98
20980;17.18
20980;17.38
20980;17.59
20980;17.77
20980;17.93
20980;18.1
20980;18.26
20980;18.42
20980;18.58
20980;18.73
20980;18.87
20980;19.01
20980;19.15
20980;19.29
20980;19.43
20980;19.55
20980;19.66
20980;19.78
20980;19.89
20980;20.01
20980;20.12
20980;20.22
20980;20.3
20980;20.38
20980;20.46
20980;20.54
20980;20.63
20980;20.69
20980;20.73
20980;20.77
20980;20.81
20980;20.85
20980;20.89
20980;20.91
20980;20.91
20980;20.91
20980;20.91
20980;20.91
20980;20.91
20980;20.88
20980;20.83
20980;20.78
20980;20.73
20980;20.68
20980;20.64
20980;20.56
20980;20.46
20980;20.37
20980;20.27
20980;20.17
20980;20.07
20980;19.94
20980;19.78
20980;19.62
20980;19.45
20980;19.29
20980;19.13
20980;18.93
20980;18.7
20980;18.46
20980;18.23
20980;17.99
20980;17.76
20980;17.57
20980;17.43
20980;17.29
20980;17.14
20980;17
20980;16.86
20980;16.72
20980;16.59
20980;16.47
20980;16.34
20980;16.21
20980;16.08
20980;15.9
20980;15.69
20980;15.47
20980;15.26
20980;15.04
20980;14.83
20980;14.61
20980;14.39
20980;14.17
20980;13.95
20980;13.73
20980;13.51
20980;13.32
20980;13.16
20980;13.01
20980;12.85
20980;12.69
20980;12.54
20980;12.41
20980;12.32
20980;12.24
20981;12.15
20981;12.06
20981;11.97
20981;11.89
20981;11.82
20981;11.76
20981;11.69
20981;11.63
20981;11.56
20981;11.5
20981;11.45
20981;11.41
20981;11.36
20981;11.31
20981;11.26
20981;11.25
20981;11.27
20981;11.3
20981;11.32
20981;11.35
20981;11.37
20981;11.58
20981;11.96
20981;12.35
20981;12.73
20981;13.12
20981;13.5
20981;13.86
20981;14.19
20981;14.51
20981;14.84
20981;15.17
20981;15.49
20981;15.86
20981;16.27
20981;16.68
20981;17.09
20981;17.5
20981;17.91
20981;18.33
20981;18.78
20981;19.22
20981;19.66
20981;20.11
20981;20.55
20981;20.89
20981;21.11
20981;21.34
20981;21.56
20981;21.79
20981;22.01
20981;22.2
20981;22.36
20981;22.52
20981;22.68
20981;22.84
20981;22.99
20981;23.14
20981;23.28
20981;23.42
20981;23.56
20981;23.7
20981;23.84
20981;23.96
20981;24.06
20981;24.17
20981;24.28
20981;24.38
20981;24.49
20981;24.57
20981;24.63
20981;24.69
20981;24.75
20981;24.81
20981;24.87
20981;24.89
20981;24.86
20981;24.84
20981;24.81
20981;24.79
20981;24.77
20981;24.71
20981;24.62
20981;24.53
20981;24.44
20981;24.35
20981;24.26
20981;24.22
20981;24.23
20981;24.24
20981;24.25
20981;24.27
20981;24.28
20981;24.3
20981;24.32
20981;24.35
20981;24.37
20981;24.4
20981;24.42
20981;24.36
20981;24.22
20981;24.08
20981;23.94
20981;23.8
20981;23.66
20981;23.37
20981;22.95
20981;22.53
20981;22.11
20981;21.68
20981;21.26
20981;20.94
20981;20.71
20981;20.48
20981;20.25
20981;20.02
20981;19.79
20981;19.62
20981;19.52
20981;19.42
20981;19.33
20981;19.23
20981;19.13
20981;19.03
20981;18.94
20981;18.84
20981;18.75
20981;18.66
20981;18.56
20981;18.5
20981;18.46
20981;18.42
20981;18.38
20981;18.34
20981;18.3
20981;18.25
20981;18.19
20981;18.13
20981;18.07
20981;18.01
20981;17.95
20981;17.88
20981;17.8
20981;17.71
20982;17.63
20982;17.55
20982;17.47
20982;17.39
20982;17.33
20982;17.27
20982;17.21
20982;17.15
20982;17.09
20982;17.02
20982;16.96
20982;16.9
20982;16.84
20982;16.78
20982;16.72
20982;16.66
20982;16.59
20982;16.52
20982;16.45
20982;16.38
20982;16.31
20982;16.25
20982;16.2
20982;16.14
20982;16.09
20982;16.04
20982;15.99
20982;15.94
20982;15.9
20982;15.86
20982;15.82
20982;15.77
20982;15.73
20982;15.73
20982;15.77
20982;15.81
20982;15.85
20982;15.89
20982;15.92
20982;16.02
20982;16.18
20982;16.33
20982;16.49
20982;16.64
20982;16.8
20982;17.01
20982;17.27
20982;17.53
20982;17.79
20982;18.06
20982;18.32
20982;18.54
20982;18.73
20982;18.91
20982;19.1
20982;19.28
20982;19.47
20982;19.6
20982;19.68
20982;19.77
20982;19.85
20982;19.94
20982;20.02
20982;20.08
20982;20.11
20982;20.14
20982;20.17
20982;20.2
20982;20.23
20982;20.26
20982;20.28
20982;20.3
20982;20.32
20982;20.34
20982;20.36
20982;20.37
20982;20.37
20982;20.37
20982;20.37
20982;20.37
20982;20.37
20982;20.35
20982;20.3
20982;20.25
20982;20.2
20982;20.15
20982;20.11
20982;20.03
20982;19.92
20982;19.82
20982;19.71
20982;19.6
20982;19.5
20982;19.37
20982;19.22
20982;19.07
20982;18.92
20982;18.77
20982;18.62
20982;18.45
20982;18.26
20982;18.07
20982;17.88
20982;17.69
20982;17.5
20982;17.3
20982;17.09
20982;16.88
20982;16.67
20982;16.46
20982;16.25
20982;16.02
20982;15.75
20982;15.49
20982;15.23
20982;14.97
20982;14.71
20982;14.45
20982;14.2
20982;13.96
20982;13.71
20982;13.46
20982;13.21
20982;13.01
20982;12.85
20982;12.69
20982;12.53
20982;12.37
20982;12.21
20982;12.06
20982;11.92
20982;11.78
20982;11.64
20982;11.5
20982;11.36
20982;11.23
20982;11.13
20982;11.02
20982;10.92
20982;10.81
20982;10.7
20982;10.61
20982;10.54
20982;10.46
20983;10.39
20983;10.31
20983;10.23
20983;10.16
20983;10.09
20983;10.01
20983;9.94
20983;9.86
20983;9.79
20983;9.72
20983;9.66
20983;9.59
20983;9.53
20983;9.46
20983;9.4
20983;9.38
20983;9.41
20983;9.44
20983;9.47
20983;9.5
20983;9.53
20983;9.69
20983;9.97
20983;10.26
20983;10.54
20983;10.83
20983;11.11
20983;11.38
20983;11.64
20983;11.9
20983;12.16
20983;12.42
20983;12.68
20983;12.94
20983;13.21
20983;13.48
20983;13.75
20983;14.02
20983;14.29
20983;14.53
20983;14.76
20983;14.98
20983;15.21
20983;15.43
20983;15.65
20983;15.84
20983;16
20983;16.16
20983;16.31
20983;16.47
20983;16.63
20983;16.77
20983;16.89
20983;17.02
20983;17.14
20983;17.26
20983;17.39
20983;17.47
20983;17.53
20983;17.58
20983;17.63
20983;17.69
20983;17.74
20983;17.79
20983;17.83
20983;17.88
20983;17.92
20983;17.96
20983;18.01
20983;18.04
20983;18.06
20983;18.08
20983;18.1
20983;18.12
20983;18.15
20983;18.16
20983;18.17
20983;18.17
20983;18.18
20983;18.19
20983;18.19
20983;18.18
20983;18.15
20983;18.13
20983;18.1
20983;18.07
20983;18.04
20983;18.02
20983;18
20983;17.98
20983;17.96
20983;17.94
20983;17.92
20983;17.88
20983;17.83
20983;17.79
20983;17.74
20983;17.69
20983;17.64
20983;17.55
20983;17.42
20983;17.29
20983;17.16
20983;17.03
20983;16.9
20983;16.72
20983;16.49
20983;16.26
20983;16.02
20983;15.79
20983;15.56
20983;15.28
20983;14.95
20983;14.62
20983;14.29
20983;13.96
20983;13.62
20983;13.36
20983;13.17
20983;12.98
20983;12.79
20983;12.6
20983;12.41
20983;12.26
20983;12.14
20983;12.02
20983;11.9
20983;11.79
20983;11.67
20983;11.57
20983;11.49
20983;11.41
20983;11.32
20983;11.24
20983;11.16
20983;11.09
20983;11.03
20983;10.97
20983;10.9
20983;10.84
20983;10.78
20983;10.71
20983;10.64
20983;10.56
20984;10.49
20984;10.41
20984;10.34
20984;10.28
20984;10.23
20984;10.17
20984;10.12
20984;10.07
20984;10.02
20984;9.98
20984;9.97
20984;9.95
20984;9.93
20984;9.92
20984;9.9
20984;9.88
20984;9.87
20984;9.85
20984;9.84
20984;9.82
20984;9.81
20984;9.91
20984;10.12
20984;10.33
20984;10.54
20984;10.75
20984;10.96
20984;11.22
20984;11.54
20984;11.86
20984;12.17
20984;12.49
20984;12.81
20984;13.17
20984;13.57
20984;13.98
20984;14.38
20984;14.78
20984;15.19
20984;15.51
20984;15.75
20984;15.99
20984;16.23
20984;16.48
20984;16.72
20984;16.94
20984;17.15
20984;17.36
20984;17.57
20984;17.78
20984;17.99
20984;18.2
20984;18.39
20984;18.59
20984;18.78
20984;18.98
20984;19.17
20984;19.36
20984;19.54
20984;19.72
20984;19.9
20984;20.08
20984;20.26
20984;20.42
20984;20.57
20984;20.71
20984;20.86
20984;21.01
20984;21.15
20984;21.28
20984;21.39
20984;21.49
20984;21.6
20984;21.7
20984;21.81
20984;21.89
20984;21.95
20984;22.01
20984;22.07
20984;22.12
20984;22.18
20984;22.21
20984;22.22
20984;22.23
20984;22.23
20984;22.24
20984;22.25
20984;22.23
20984;22.2
20984;22.16
20984;22.13
20984;22.1
20984;22.06
20984;22
20984;21.91
20984;21.82
20984;21.73
20984;21.63
20984;21.54
20984;21.41
20984;21.23
20984;21.05
20984;20.88
20984;20.7
20984;20.52
20984;20.24
20984;19.85
20984;19.46
20984;19.06
20984;18.67
20984;18.28
20984;17.85
20984;17.39
20984;16.92
20984;16.46
20984;15.99
20984;15.52
20984;15.2
20984;15.01
20984;14.82
20984;14.64
20984;14.45
20984;14.26
20984;14.09
20984;13.95
20984;13.81
20984;13.66
20984;13.52
20984;13.37
20984;13.24
20984;13.13
20984;13.02
20984;12.91
20984;12.8
20984;12.68
20984;12.58
20984;12.49
20984;12.39
20984;12.3
20984;12.21
20984;12.11
20984;12.02
20984;11.93
20984;11.85
20985;11.76
20985;11.67
20985;11.58
20985;11.5
20985;11.42
20985;11.34
20985;11.26
20985;11.18
20985;11.1
20985;11.03
20985;10.96
20985;10.89
20985;10.82
20985;10.76
20985;10.69
20985;10.66
20985;10.68
20985;10.7
20985;10.72
20985;10.73
20985;10.75
20985;10.95
20985;11.33
20985;11.71
20985;12.09
20985;12.47
20985;12.85
20985;13.2
20985;13.51
20985;13.83
20985;14.14
20985;14.46
20985;14.77
20985;15.14
20985;15.57
20985;16
20985;16.43
20985;16.85
20985;17.28
20985;17.75
20985;18.26
20985;18.76
20985;19.27
20985;19.78
20985;20.28
20985;20.69
20985;21
20985;21.31
20985;21.62
20985;21.93
20985;22.24
20985;22.51
20985;22.74
20985;22.97
20985;23.19
20985;23.42
20985;23.65
20985;23.84
20985;24
20985;24.15
20985;24.31
20985;24.47
20985;24.63
20985;24.77
20985;24.88
20985;25
20985;25.11
20985;25.23
20985;25.35
20985;25.44
20985;25.51
20985;25.59
20985;25.66
20985;25.73
20985;25.81
20985;25.85
20985;25.87
20985;25.89
20985;25.9
20985;25.92
20985;25.94
20985;25.92
20985;25.87
20985;25.83
20985;25.78
20985;25.73
20985;25.68
20985;25.61
20985;25.51
20985;25.4
20985;25.3
20985;25.2
20985;25.1
20985;24.98
20985;24.85
20985;24.72
20985;24.59
20985;24.46
20985;24.33
20985;24.16
20985;23.94
20985;23.72
20985;23.5
20985;23.28
20985;23.06
20985;22.78
20985;22.44
20985;22.1
20985;21.75
20985;21.41
20985;21.07
20985;20.78
20985;20.53
20985;20.28
20985;20.03
20985;19.79
20985;19.54
20985;19.35
20985;19.22
20985;19.09
20985;18.96
20985;18.83
20985;18.7
20985;18.59
20985;18.5
20985;18.42
20985;18.33
20985;18.25
20985;18.16
20985;18.08
20985;18.01
20985;17.94
20985;17.86
20985;17.79
20985;17.72
20985;17.63
20985;17.53
20985;17.43
20985;17.32
20985;17.22
20985;17.12
20985;17.01
20985;16.89
20985;16.78
20986;16.66
20986;16.55
20986;16.43
20986;16.27
20986;16.04
20986;15.82
20986;15.6
20986;15.38
20986;15.16
20986;14.94
20986;14.72
20986;14.49
20986;14.27
20986;14.05
20986;13.83
20986;13.68
20986;13.6
20986;13.52
20986;13.44
20986;13.36
20986;13.28
20986;13.34
20986;13.55
20986;13.75
20986;13.96
20986;14.16
20986;14.37
20986;14.54
20986;14.69
20986;14.83
20986;14.97
20986;15.11
20986;15.26
20986;15.4
20986;15.56
20986;15.71
20986;15.86
20986;16.01
20986;16.16
20986;16.32
20986;16.48
20986;16.64
20986;16.8
20986;16.95
20986;17.11
20986;17.27
20986;17.41
20986;17.56
20986;17.71
20986;17.86
20986;18.01
20986;18.11
20986;18.17
20986;18.23
20986;18.29
20986;18.35
20986;18.42
20986;18.43
20986;18.39
20986;18.35
20986;18.31
20986;18.27
20986;18.23
20986;18.25
20986;18.35
20986;18.44
20986;18.53
20986;18.62
20986;18.72
20986;18.82
20986;18.94
20986;19.06
20986;19.18
20986;19.3
20986;19.41
20986;19.48
20986;19.5
20986;19.52
20986;19.54
20986;19.56
20986;19.59
20986;19.57
20986;19.51
20986;19.45
20986;19.39
20986;19.33
20986;19.27
20986;19.16
20986;18.99
20986;18.82
20986;18.65
20986;18.49
20986;18.32
20986;18.14
20986;17.96
20986;17.78
20986;17.6
20986;17.42
20986;17.24
20986;17.06
20986;16.88
20986;16.7
20986;16.52
20986;16.34
20986;16.16
20986;15.98
20986;15.79
20986;15.6
20986;15.41
20986;15.21
20986;15.02
20986;14.81
20986;14.58
20986;14.35
20986;14.11
20986;13.88
20986;13.65
20986;13.44
20986;13.27
20986;13.09
20986;12.91
20986;12.73
20986;12.55
20986;12.42
20986;12.34
20986;12.26
20986;12.18
20986;12.1
20986;12.02
20986;11.94
20986;11.85
20986;11.77
20986;11.69
20986;11.61
20986;11.53
20986;11.44
20986;11.33
20986;11.22
20986;11.12
20986;11.01
20986;10.9
20986;10.78
20986;10.65
20986;10.52
20987;10.39
20987;10.25
20987;10.12
20987;10.02
20987;9.95
20987;9.87
20987;9.8
20987;9.73
20987;9.66
20987;9.61
20987;9.59
20987;9.57
20987;9.54
20987;9.52
20987;9.5
20987;9.48
20987;9.48
20987;9.47
20987;9.46
20987;9.45
20987;9.44
20987;9.51
20987;9.64
20987;9.78
20987;9.91
20987;10.05
20987;10.19
20987;10.38
20987;10.63
20987;10.89
20987;11.14
20987;11.39
20987;11.65
20987;11.91
20987;12.17
20987;12.44
20987;12.7
20987;12.97
20987;13.23
20987;13.49
20987;13.73
20987;13.98
20987;14.22
20987;14.47
20987;14.71
20987;14.95
20987;15.19
20987;15.43
20987;15.67
20987;15.91
20987;16.15
20987;16.36
20987;16.54
20987;16.73
20987;16.91
20987;17.1
20987;17.28
20987;17.44
20987;17.57
20987;17.7
20987;17.83
20987;17.96
20987;18.09
20987;18.18
20987;18.23
20987;18.28
20987;18.32
20987;18.37
20987;18.42
20987;18.44
20987;18.44
20987;18.43
20987;18.43
20987;18.43
20987;18.42
20987;18.39
20987;18.31
20987;18.23
20987;18.16
20987;18.08
20987;18.01
20987;17.93
20987;17.85
20987;17.77
20987;17.69
20987;17.6
20987;17.52
20987;17.46
20987;17.42
20987;17.39
20987;17.35
20987;17.31
20987;17.27
20987;17.22
20987;17.17
20987;17.11
20987;17.06
20987;17.01
20987;16.95
20987;16.88
20987;16.8
20987;16.72
20987;16.63
20987;16.55
20987;16.46
20987;16.35
20987;16.21
20987;16.07
20987;15.93
20987;15.79
20987;15.65
20987;15.47
20987;15.24
20987;15.02
20987;14.79
20987;14.56
20987;14.34
20987;14.17
20987;14.05
20987;13.94
20987;13.83
20987;13.71
20987;13.6
20987;13.51
20987;13.43
20987;13.36
20987;13.28
20987;13.21
20987;13.14
20987;13.07
20987;13
20987;12.94
20987;12.88
20987;12.81
20987;12.75
20987;12.69
20987;12.63
20987;12.57
20987;12.52
20987;12.46
20987;12.4
20987;12.35
20987;12.3
20987;12.26
20988;12.22
20988;12.17
20988;12.13
20988;12.09
20988;12.06
20988;12.02
20988;11.99
20988;11.96
20988;11.92
20988;11.9
20988;11.89
20988;11.88
20988;11.87
20988;11.86
20988;11.85
20988;11.87
20988;11.93
20988;12
20988;12.06
20988;12.12
20988;12.18
20988;12.34
20988;12.61
20988;12.88
20988;13.15
20988;13.42
20988;13.69
20988;13.95
20988;14.22
20988;14.49
20988;14.75
20988;15.02
20988;15.29
20988;15.54
20988;15.78
20988;16.02
20988;16.26
20988;16.49
20988;16.73
20988;16.95
20988;17.15
20988;17.36
20988;17.56
20988;17.76
20988;17.96
20988;18.17
20988;18.4
20988;18.63
20988;18.86
20988;19.08
20988;19.31
20988;19.55
20988;19.79
20988;20.03
20988;20.27
20988;20.51
20988;20.75
20988;20.96
20988;21.15
20988;21.35
20988;21.54
20988;21.73
20988;21.92
20988;22.1
20988;22.26
20988;22.41
20988;22.57
20988;22.73
20988;22.89
20988;23.02
20988;23.13
20988;23.25
20988;23.36
20988;23.47
20988;23.58
20988;23.67
20988;23.74
20988;23.81
20988;23.88
20988;23.95
20988;24.02
20988;24.07
20988;24.09
20988;24.11
20988;24.13
20988;24.15
20988;24.16
20988;24.16
20988;24.12
20988;24.09
20988;24.05
20988;24.02
20988;23.98
20988;23.93
20988;23.85
20988;23.78
20988;23.71
20988;23.63
20988;23.56
20988;23.45
20988;23.3
20988;23.16
20988;23.02
20988;22.87
20988;22.73
20988;22.49
20988;22.14
20988;21.79
20988;21.45
20988;21.1
20988;20.76
20988;20.36
20988;19.93
20988;19.49
20988;19.05
20988;18.62
20988;18.18
20988;17.87
20988;17.68
20988;17.49
20988;17.3
20988;17.11
20988;16.92
20988;16.76
20988;16.62
20988;16.48
20988;16.34
20988;16.2
20988;16.06
20988;15.91
20988;15.77
20988;15.63
20988;15.49
20988;15.35
20988;15.21
20988;15.07
20988;14.93
20988;14.8
20988;14.66
20988;14.53
20988;14.39
20988;14.27
20988;14.15
20988;14.04
20989;13.92
20989;13.8
20989;13.69
20989;13.58
20989;13.48
20989;13.38
20989;13.29
20989;13.19
20989;13.09
20989;13.01
20989;12.92
20989;12.84
20989;12.76
20989;12.68
20989;12.59
20989;12.56
20989;12.56
20989;12.57
20989;12.58
20989;12.58
20989;12.59
20989;12.79
20989;13.19
20989;13.59
20989;13.99
20989;14.39
20989;14.79
20989;15.15
20989;15.49
20989;15.82
20989;16.15
20989;16.49
20989;16.82
20989;17.2
20989;17.62
20989;18.05
20989;18.47
20989;18.9
20989;19.32
20989;19.79
20989;20.29
20989;20.8
20989;21.31
20989;21.82
20989;22.33
20989;22.7
20989;22.93
20989;23.17
20989;23.41
20989;23.65
20989;23.88
20989;24.09
20989;24.28
20989;24.46
20989;24.65
20989;24.84
20989;25.02
20989;25.19
20989;25.36
20989;25.52
20989;25.68
20989;25.84
20989;26
20989;26.15
20989;26.29
20989;26.42
20989;26.56
20989;26.7
20989;26.83
20989;26.95
20989;27.05
20989;27.15
20989;27.25
20989;27.36
20989;27.46
20989;27.54
20989;27.61
20989;27.67
20989;27.74
20989;27.8
20989;27.87
20989;27.92
20989;27.95
20989;27.97
20989;28
20989;28.03
20989;28.06
20989;28.07
20989;28.05
20989;28.03
20989;28.02
20989;28
20989;27.98
20989;27.96
20989;27.94
20989;27.92
20989;27.91
20989;27.89
20989;27.87
20989;27.82
20989;27.75
20989;27.67
20989;27.59
20989;27.52
20989;27.44
20989;27.26
20989;26.96
20989;26.66
20989;26.36
20989;26.06
20989;25.77
20989;25.45
20989;25.11
20989;24.78
20989;24.44
20989;24.11
20989;23.77
20989;23.48
20989;23.24
20989;23
20989;22.77
20989;22.53
20989;22.29
20989;22.09
20989;21.95
20989;21.8
20989;21.65
20989;21.51
20989;21.36
20989;21.24
20989;21.13
20989;21.03
20989;20.93
20989;20.82
20989;20.72
20989;20.63
20989;20.56
20989;20.48
20989;20.41
20989;20.33
20989;20.26
20989;20.2
20989;20.17
20989;20.15
20990;20.12
20990;20.09
20990;20.06
20990;19.98
20990;19.85
20990;19.72
20990;19.59
20990;19.46
20990;19.33
20990;19.18
20990;19.02
20990;18.86
20990;18.7
20990;18.54
20990;18.37
20990;18.21
20990;18.04
20990;17.88
20990;17.71
20990;17.54
20990;17.38
20990;17.37
20990;17.53
20990;17.69
20990;17.84
20990;18
20990;18.16
20990;18.4
20990;18.72
20990;19.04
20990;19.36
20990;19.68
20990;20.01
20990;20.32
20990;20.62
20990;20.93
20990;21.23
20990;21.54
20990;21.84
20990;22.25
20990;22.77
20990;23.28
20990;23.8
20990;24.31
20990;24.83
20990;25.2
20990;25.42
20990;25.64
20990;25.86
20990;26.08
20990;26.3
20990;26.48
20990;26.62
20990;26.77
20990;26.91
20990;27.05
20990;27.19
20990;27.32
20990;27.44
20990;27.55
20990;27.66
20990;27.78
20990;27.89
20990;27.98
20990;28.05
20990;28.13
20990;28.2
20990;28.27
20990;28.34
20990;28.4
20990;28.43
20990;28.46
20990;28.49
20990;28.52
20990;28.55
20990;28.54
20990;28.5
20990;28.45
20990;28.41
20990;28.37
20990;28.32
20990;28.25
20990;28.16
20990;28.06
20990;27.97
20990;27.87
20990;27.78
20990;27.67
20990;27.55
20990;27.42
20990;27.3
20990;27.18
20990;27.05
20990;26.89
20990;26.69
20990;26.48
20990;26.28
20990;26.08
20990;25.87
20990;25.65
20990;25.4
20990;25.16
20990;24.91
20990;24.66
20990;24.42
20990;24.15
20990;23.85
20990;23.56
20990;23.26
20990;22.97
20990;22.67
20990;22.38
20990;22.08
20990;21.78
20990;21.49
20990;21.19
20990;20.89
20990;20.66
20990;20.48
20990;20.3
20990;20.12
20990;19.94
20990;19.76
20990;19.59
20990;19.43
20990;19.27
20990;19.11
20990;18.95
20990;18.79
20990;18.62
20990;18.42
20990;18.23
20990;18.04
20990;17.85
20990;17.66
20990;17.46
20990;17.26
20990;17.06
20990;16.86
20990;16.66
20990;16.47
20990;16.28
20990;16.11
20990;15.93
20991;15.76
20991;15.59
20991;15.41
20991;15.25
20991;15.09
20991;14.94
20991;14.78
20991;14.63
20991;14.47
20991;14.33
20991;14.19
20991;14.05
20991;13.92
20991;13.78
20991;13.65
20991;13.56
20991;13.52
20991;13.48
20991;13.44
20991;13.4
20991;13.36
20991;13.41
20991;13.55
20991;13.69
20991;13.83
20991;13.97
20991;14.11
20991;14.29
20991;14.52
20991;14.76
20991;14.99
20991;15.22
20991;15.45
20991;15.72
20991;16.02
20991;16.33
20991;16.63
20991;16.94
20991;17.24
20991;17.57
20991;17.91
20991;18.26
20991;18.61
20991;18.95
20991;19.3
20991;19.64
20991;19.97
20991;20.31
20991;20.64
20991;20.98
20991;21.31
20991;21.64
20991;21.95
20991;22.27
20991;22.58
20991;22.89
20991;23.21
20991;23.48
20991;23.7
20991;23.91
20991;24.13
20991;24.35
20991;24.57
20991;24.74
20991;24.86
20991;24.98
20991;25.1
20991;25.21
20991;25.33
20991;25.45
20991;25.56
20991;25.68
20991;25.8
20991;25.91
20991;26.03
20991;26.12
20991;26.19
20991;26.26
20991;26.32
20991;26.39
20991;26.46
20991;26.48
20991;26.47
20991;26.46
20991;26.45
20991;26.44
20991;26.43
20991;26.39
20991;26.3
20991;26.22
20991;26.14
20991;26.05
20991;25.97
20991;25.85
20991;25.7
20991;25.54
20991;25.39
20991;25.23
20991;25.08
20991;24.9
20991;24.71
20991;24.51
20991;24.31
20991;24.11
20991;23.92
20991;23.65
20991;23.3
20991;22.95
20991;22.61
20991;22.26
20991;21.91
20991;21.51
20991;21.05
20991;20.59
20991;20.13
20991;19.67
20991;19.21
20991;18.88
20991;18.68
20991;18.47
20991;18.27
20991;18.06
20991;17.86
20991;17.71
20991;17.61
20991;17.52
20991;17.42
20991;17.33
20991;17.23
20991;17.13
20991;17.04
20991;16.94
20991;16.84
20991;16.74
20991;16.64
20991;16.56
20991;16.5
20991;16.43
20991;16.37
20991;16.3
20991;16.24
20991;16.19
20991;16.14
20991;16.1
20992;16.06
20992;16.02
20992;15.98
20992;15.93
